Temperature,Actual Conductivity,Dissolved Oxygen,Turbidity,Chlorophyll-a
30.17073,97.3628,8.690042,110.2743,5.901489
30.10176,98.30833,7.182086,61.77415,5.325779
30.05878,98.22242,6.374127,45.80611,5.084907
30.07213,97.4608,6.734719,47.65822,5.866707
30.06929,97.54666,6.771871,65.77103,5.597205
30.06504,97.43055,6.506102,31.10451,6.06958
30.06409,97.56171,6.706139,80.09173,5.762106
30.07382,97.42725,6.920576,73.29617,6.27986
30.05448,97.52381,6.701412,77.39088,6.080724
30.04507,97.44851,6.949393,51.03889,5.816495
30.04856,97.62254,6.774614,38.90401,5.858163
30.08076,97.26119,7.551003,49.24257,6.048712
30.03605,97.78278,5.210757,33.21076,5.966285
30.02434,97.83432,5.341263,31.89,5.247504
30.04941,98.01455,6.496984,34.26412,5.064671
30.05725,98.60086,6.552845,31.84603,5.464051
30.05283,98.17084,6.163408,56.28659,5.406127
30.03498,97.38265,6.060046,42.93178,5.355594
30.06941,98.05935,6.907674,47.28927,5.666935
30.12799,97.39452,7.77719,72.14497,6.686216
30.08821,98.19379,7.328047,41.7759,5.632627
30.10583,97.98109,7.384983,56.00993,5.492134
30.11633,97.94794,7.574145,81.16525,5.675365
30.10181,97.91537,7.057594,67.68208,5.004002
30.12578,98.08517,7.463865,95.63657,5.774292
30.12821,98.07462,7.414764,45.72771,5.797458
30.1184,98.06422,7.002542,61.16072,5.838811
30.1332,98.38041,7.0382,48.09756,5.420261
30.1031,97.93727,6.631949,66.96217,5.139123
30.10908,98.18629,6.457988,40.88182,4.847916
30.15276,98.33916,6.736865,30.90541,5.949551
30.13463,98.13325,6.659531,59.90849,5.419563
30.15813,98.07497,6.961399,50.89852,5.682304
30.16693,97.9752,7.024379,47.88131,5.773353
30.14035,97.89075,6.927863,40.98105,5.279532
30.14842,97.89096,7.170501,45.86435,5.114234
30.20179,97.65498,7.679075,54.52566,6.219084
30.20103,97.81029,7.756005,36.44014,6.129539
30.20372,97.73615,7.829392,67.05425,5.795524
30.20724,97.72871,7.798507,56.49573,6.146369
30.18869,97.7291,7.6746,45.36853,5.60056
30.14326,97.80267,6.929601,53.8845,5.239823
30.10118,97.93235,5.236522,46.31985,5.419045
30.18497,97.75217,7.54691,39.81409,5.916304
30.21082,97.81764,7.748352,49.39036,5.841147
30.16728,97.80996,7.388197,53.44107,5.285738
30.20255,97.80943,7.396867,37.54914,6.307571
30.15891,97.78818,7.21461,63.94086,5.238514
30.1949,97.79345,7.451067,55.15797,5.545583
30.18917,97.78939,7.39674,81.40098,5.955545
30.22816,97.87299,7.788518,57.16347,6.288337
30.25608,97.91479,8.102345,57.23037,6.055084
30.27294,97.99702,8.175612,59.47206,7.033881
30.25058,98.01575,8.002077,60.96895,6.450628
30.24416,98.09228,7.715134,52.07694,6.563339
30.22268,98.08196,7.638426,41.21368,5.529574
30.17582,98.08771,6.828152,53.03266,5.1908
30.28373,98.16405,7.93917,40.37778,6.931351
30.26273,98.16817,7.239529,40.40703,6.327459
30.22153,98.08618,6.920052,53.52053,6.113836
30.23902,98.15613,7.144054,43.78992,5.846673
30.20329,98.14439,6.884534,67.60246,5.518386
30.2293,98.42483,6.80414,51.24403,6.001
30.25809,98.6141,7.55557,49.79907,6.16118
30.24834,98.76546,7.304518,40.58649,5.95068
30.2588,98.88491,7.545856,38.49773,5.833505
30.28443,98.70732,7.248343,59.5808,6.022276
30.23906,98.54009,7.109371,58.85463,5.816804
30.17745,98.50912,5.84318,69.94149,5.541733
30.35976,98.52104,7.118738,49.25924,6.594206
30.46296,98.44402,9.373718,75.73587,6.681178
30.27644,98.41766,7.117102,49.39749,5.958066
30.26597,98.34893,6.928694,46.74042,4.508613
30.2395,98.33511,6.61164,56.64606,5.15369
30.22883,98.46231,6.501789,47.55931,4.222452
30.22651,98.6701,6.120474,53.99675,3.955634
30.26824,98.63239,6.5842,42.77255,4.238871
30.26133,98.62924,6.640493,43.48891,4.562373
30.2424,98.61683,6.16861,47.17326,4.709753
30.26002,98.47353,6.945958,65.1279,4.762833
30.26741,98.46039,6.548841,56.50891,4.527161
30.33402,98.38274,7.160725,59.67123,4.811177
30.33196,98.45477,7.102978,43.81043,4.61567
30.2488,98.03645,6.321359,48.76485,4.1704
30.24387,98.21504,6.277899,60.68249,4.392802
30.22047,99.21238,5.905302,47.98133,4.361029
30.31415,100.2832,7.117305,51.80372,5.156345
30.31741,98.33718,7.566291,27.7566,4.916825
30.34706,98.31518,7.2223,52.74918,4.817507
30.3353,99.04384,7.102439,56.78477,4.968211
30.27213,98.74991,6.817871,66.5481,4.568103
30.35011,98.41919,7.360484,51.86824,4.459598
30.32031,98.815,7.412057,114.7374,4.502015
30.30579,96.65985,6.920647,79.18323,4.613124
30.30416,97.97552,6.912109,73.84277,4.731861
30.29003,98.23439,6.505486,42.80309,4.377916
30.26606,98.18603,6.290289,41.34246,8.354366
30.32691,98.30489,6.933828,72.06991,5.907678
30.32592,98.24627,7.023472,58.58635,5.693706
30.32694,98.31375,6.90043,43.78946,5.699677
30.33757,98.38599,7.101043,51.51718,5.718812
30.28007,98.24971,6.494955,35.2066,5.536245
30.37816,98.42135,7.003758,53.61229,5.808554
30.19881,98.51621,5.4723,48.79537,5.134673
30.28934,98.5296,5.582202,47.64424,5.596893
30.57804,99.04211,7.343805,34.78236,5.938919
30.55424,99.1005,7.490456,64.95837,5.515351
30.57433,99.18791,7.136531,61.92267,5.38984
30.47548,98.67516,7.237483,61.77185,5.436639
30.40892,98.55948,6.516731,45.07046,5.367784
30.24791,98.24766,5.837551,32.51188,5.41101
30.16511,98.32869,4.569345,51.26725,5.271321
30.24201,99.21444,5.295655,31.94163,4.760213
30.39695,99.34083,6.818205,45.11518,5.121594
30.52258,99.67292,9.271956,58.73651,5.598905
30.50563,99.46418,8.980147,45.82994,5.460238
30.50139,99.1125,7.972278,65.93619,5.539853
30.51117,98.97003,7.825663,47.04557,5.682929
30.46099,99.10735,8.352753,39.72741,5.63461
30.27321,99.72337,5.42042,33.98255,4.873311
30.50647,99.25386,8.63344,37.65286,5.748144
30.4329,99.23044,8.607203,42.03849,5.284454
30.36515,99.20406,6.577163,67.79852,5.548783
30.42298,99.05381,7.975821,72.00729,5.42021
30.44933,99.11409,8.881136,40.91204,5.444657
30.43397,98.92084,8.777329,52.45348,5.405385
30.39238,98.7942,8.207247,49.65309,5.371844
30.41083,98.72017,8.736522,45.3799,5.322437
30.35313,98.85858,7.49452,41.64736,5.722627
30.33128,98.68179,7.951613,42.00132,5.570751
30.27982,98.54543,8.3234,74.18483,5.508308
30.33033,98.6405,7.860264,50.55928,5.437338
30.29819,98.66438,7.801429,54.84047,5.253045
30.29952,98.55698,8.139999,67.4128,5.322162
30.27467,98.5752,8.040171,57.00373,5.550795
30.26877,98.53784,8.501874,39.7522,5.196953
30.24547,98.47744,8.286888,64.57398,5.332943
30.22851,98.54939,8.015979,41.19453,5.289822
30.2152,98.40088,8.46571,53.08627,5.48064
30.19712,98.42258,8.158666,61.99265,5.602755
30.18616,98.26347,7.805822,56.13443,5.183745
30.16982,98.39583,7.57593,61.80442,5.325257
30.1518,98.22125,7.637458,69.3541,5.408933
30.12604,98.16637,7.875737,88.99398,5.515682
30.12208,98.26505,7.551711,54.5615,5.774717
30.10526,98.20295,7.511436,80.77169,5.843186
30.06674,98.75564,5.951736,41.79625,5.472857
30.05231,98.44421,6.696184,65.9992,5.568744
30.04657,98.7066,6.556833,51.90988,5.481364
30.03647,99.02197,5.713578,83.56662,5.541925
30.02991,98.83595,6.36281,47.59306,5.723622
30.04264,98.92821,6.097257,48.57222,5.787298
30.03706,98.73503,6.020842,43.54678,5.762763
30.04061,98.53588,6.299138,54.74609,5.515153
30.04491,98.25723,7.129139,66.85777,6.032894
30.0521,98.27421,6.884596,52.93364,6.065547
30.05876,98.24607,6.832675,59.95731,5.773636
30.05743,98.06213,7.068866,73.82967,5.736201
30.04292,98.39861,6.607132,64.97279,5.503427
30.04166,98.80612,6.214357,78.46631,5.388829
30.0416,98.84657,6.324138,77.82793,6.048296
30.07245,98.62181,7.159945,44.00497,5.952631
30.06211,98.73029,7.075014,70.12209,6.015915
30.07645,98.64016,7.044997,56.83294,6.07863
30.10754,98.30927,7.316695,72.89669,6.456051
30.12882,98.4965,7.351568,66.46468,7.75032
30.08556,98.6967,6.458939,62.39244,6.097894
30.06576,98.83031,5.969561,52.60662,5.982403
30.09071,98.60672,6.897996,56.15373,6.102123
30.09696,98.60954,6.83312,36.20812,5.868615
30.11111,98.60577,7.133896,59.80408,6.10582
30.12155,98.48168,7.348279,68.35011,6.408551
30.12757,98.55347,7.630435,78.31898,6.445107
30.09854,98.56072,7.047109,77.63818,5.867501
30.13869,98.54679,7.757203,59.30865,6.694121
30.14821,98.27325,7.731587,67.14413,6.308268
30.14952,98.39671,7.728072,51.52021,6.757923
30.14973,98.40199,7.848698,66.80054,6.378914
30.1718,98.44808,8.323677,81.51696,6.803335
30.13721,98.45164,7.557991,60.33668,6.068717
30.15314,98.58931,7.729228,53.75095,6.437579
30.13283,98.51926,7.3742,57.36554,5.831315
30.12706,98.55182,7.338162,67.1711,6.233719
30.15158,98.59322,7.707476,73.27893,6.568447
30.14964,98.66721,7.475354,40.89472,6.09061
30.15381,98.89111,7.276958,48.39215,6.249944
30.19723,99.08093,7.438141,49.05806,7.446588
30.11735,98.71945,6.660265,40.658,6.096625
30.18208,98.94942,7.367445,43.57984,6.414146
30.18893,98.86889,7.430518,45.0756,6.091283
30.16317,98.88172,7.128403,47.91885,6.160068
30.18357,99.07635,7.233618,80.8494,6.554543
30.21814,98.89619,7.623206,63.09344,6.791636
30.29931,98.90364,8.368288,63.82521,7.277287
30.18329,98.66902,7.063206,60.77704,6.35336
30.22443,98.64854,7.454443,45.47084,6.152759
30.2219,98.68884,7.475781,48.38882,6.668936
30.23652,98.68063,7.332704,48.41908,6.408604
30.25732,98.66551,7.365539,55.42842,6.594378
30.24359,98.6412,7.10951,57.79605,6.629465
30.20417,98.52544,6.881783,54.24101,6.352585
30.21423,98.56729,7.217796,58.08008,6.017163
30.18187,98.51798,6.964417,54.75844,6.120906
30.23243,98.55477,7.101208,54.60154,6.406715
30.21203,98.52853,7.026243,80.74091,6.253872
30.2361,98.58563,7.146839,66.46225,6.094044
30.28283,99.01949,7.624639,74.75536,6.410334
30.27797,98.71857,7.407037,84.15277,6.766004
30.23502,98.71094,6.917364,80.03871,6.627874
30.20847,98.71716,6.39405,71.35772,6.385217
30.2116,98.64406,6.721764,67.74399,6.088064
30.2424,98.67792,7.383166,48.85688,6.093438
30.28045,98.73775,8.373876,66.83917,7.064905
30.25779,98.76951,7.829229,105.2368,7.008339
30.31158,98.98649,8.182855,66.01795,6.968688
30.32168,98.96487,8.315138,51.94894,7.21913
30.33734,99.05332,8.450715,90.92442,7.28655
30.34534,99.13329,8.506067,42.92484,6.652434
30.19409,98.78613,6.642171,61.31143,5.529938
30.21457,98.72231,6.54612,56.05642,5.657031
30.22126,99.44357,6.586455,57.12897,5.472683
30.13732,100.1952,4.796586,42.41721,5.160965
30.34666,99.4616,7.887814,53.4304,6.561082
30.26499,99.35309,6.494783,66.18414,6.315493
30.21097,99.43433,6.029103,46.13381,5.408577
30.23934,99.4136,6.263147,37.53139,5.820747
30.27319,99.31504,6.608752,61.32576,5.969036
30.2861,99.35384,7.488666,80.73193,5.953482
30.28355,99.36429,7.020575,49.4096,6.096072
30.23803,99.28156,6.167057,74.23381,5.925439
30.30019,99.30495,7.398734,64.50732,6.048922
30.31242,99.22797,7.531569,51.09242,6.176179
30.36157,99.26894,7.81003,50.29988,6.467444
30.37439,99.39614,7.961739,79.40904,6.260292
30.42214,99.51506,7.94324,76.76725,6.668292
30.33959,99.36824,7.225522,70.50558,6.20659
30.26525,99.47097,6.316858,42.76043,5.469705
30.27096,99.4895,6.005653,91.43524,5.626608
30.31364,99.29153,6.998826,75.78082,5.698332
30.29128,99.08454,6.964448,52.07364,6.156179
30.32663,99.33276,7.323412,45.23896,6.529137
30.32829,99.37648,6.969804,93.25137,6.22403
30.32212,99.38761,6.675944,73.94322,5.996961
30.30222,99.44612,6.82937,64.55777,5.620469
30.26174,99.92612,6.442472,82.60709,6.02417
30.3502,99.68129,6.49896,59.77013,6.00267
30.28297,100.3793,5.437061,57.27701,5.580013
30.35042,101.8129,4.969618,51.53336,5.05394
30.31861,99.94259,5.846945,57.99885,5.40795
30.29052,99.81902,5.758286,49.61774,5.733313
30.29716,100.2601,5.985067,60.3228,5.820583
30.35463,99.86332,5.988255,62.43582,5.989277
30.31286,99.56701,5.802778,56.85646,5.844086
30.36212,99.90342,6.358745,46.28399,5.63545
30.35581,99.63098,5.957299,75.59314,5.832135
30.3022,100.1629,5.293099,59.96182,5.381042
30.2944,100.4689,5.435152,84.28693,5.502454
30.29149,100.4953,5.351655,61.56578,5.36424
30.32036,99.47094,5.623282,63.248,6.02307
30.26588,99.48532,5.53209,48.39532,5.156353
30.36111,100.6571,5.289066,63.69785,5.410654
30.42825,101.2944,5.679858,57.07198,5.285802
30.47823,101.3881,7.392439,49.98823,4.994767
30.39125,101.5462,6.429301,49.52554,4.850122
30.50663,101.0061,6.64032,71.84423,4.996182
30.54375,100.4239,7.559953,68.31906,5.63598
30.38645,100.6778,6.450433,50.18083,5.241974
30.4989,100.1367,8.213359,54.96655,5.190853
30.35882,100.4479,6.650391,39.67892,5.446267
30.46074,100.2445,8.504754,63.77114,5.173034
30.41973,100.6713,7.502577,53.32072,5.470362
30.39348,99.99804,7.873777,59.17279,5.344252
30.40349,99.89314,8.253662,50.0254,5.379151
30.35435,100.3389,7.818801,74.70665,5.028842
30.34469,99.8838,8.397204,63.08523,5.452225
30.35893,99.9028,8.505078,56.53308,5.447273
30.34839,99.69334,8.487504,81.7934,5.366555
30.33229,99.645,8.727632,73.32957,5.235392
30.31237,99.90835,8.807926,60.88525,5.548402
30.29445,99.63316,8.436012,59.41213,5.689082
30.2712,99.44275,8.063596,43.83504,5.620314
30.2659,99.44597,8.508572,57.33953,5.889314
30.24627,99.39377,8.551285,81.86654,5.603149
30.22809,99.3567,8.258177,60.60088,5.659775
30.20895,99.35132,7.890491,69.27581,5.631095
30.19339,99.42461,7.893634,57.45035,5.30271
30.1813,99.34402,7.598186,38.36319,5.989098
30.16158,99.32086,7.65601,47.55838,5.145148
30.15712,99.34009,7.350931,61.14929,6.04979
30.13815,99.25746,7.180676,79.61127,5.972837
30.09264,99.74359,5.550693,34.81239,5.143772
30.08739,99.67276,6.023246,68.17859,5.970574
30.07696,99.80141,6.348463,76.40625,5.827595
30.08024,99.79734,5.919591,67.57035,5.769996
30.06804,99.5749,6.049253,75.82238,5.865257
30.07342,99.82333,5.871414,75.07246,5.436677
30.08187,99.73773,5.932515,64.43665,5.869544
30.0854,99.7232,5.899718,48.32637,5.818379
30.08438,99.87398,5.711985,47.62336,5.434766
30.08879,99.63307,5.531854,58.65827,5.620619
30.07678,100.2557,4.405333,40.02308,4.935988
30.07615,100.737,5.396339,63.59737,5.216755
30.1026,99.96855,5.508314,109.059,5.521239
30.10099,99.59496,6.268994,84.1413,5.897305
30.10462,99.61652,6.26239,69.70342,5.809847
30.10169,99.69879,6.531728,63.85494,5.780362
30.10278,99.72471,6.696504,99.02221,6.090533
30.15424,99.80581,6.831582,98.76058,6.529154
30.14063,99.84269,6.608649,60.23181,6.057421
30.14146,99.71181,6.698448,69.26153,6.192269
30.1508,99.97048,6.659554,97.06412,5.918029
30.15641,99.66389,6.934586,59.6016,6.202115
30.11649,99.80565,6.357419,100.0032,5.49162
30.14105,99.59747,6.490869,69.19741,5.495304
30.15205,99.85802,6.580145,44.41092,5.751062
30.14809,99.87309,6.55776,63.28156,6.018032
30.1511,99.71402,6.634813,95.89555,5.826672
30.1534,99.63588,6.677084,45.19177,6.249615
30.20319,100.0077,7.405069,53.42677,6.114264
30.20493,99.90582,7.502759,61.52957,6.612259
30.21895,99.70389,7.155979,44.43323,6.793093
30.24561,100.0304,7.119246,43.9252,6.515245
30.20511,99.6786,6.87529,45.71736,5.881383
30.20789,99.72324,6.905625,64.99538,6.064148
30.21421,99.74506,7.024788,55.71057,5.605176
30.19158,99.75185,6.426624,77.5313,6.34692
30.202,99.7334,6.805942,78.84186,6.088571
30.18998,99.7659,6.336984,70.19113,5.504174
30.26634,100.0176,7.187588,67.26556,6.607478
30.1904,99.71537,6.38454,67.88783,5.953324
30.22346,99.88295,6.841156,54.61594,6.141589
30.2223,99.83354,6.869044,64.2075,6.649246
30.19748,99.78517,6.273733,44.80056,6.112722
30.20605,99.71496,6.817607,60.31462,6.023924
30.19345,99.86959,6.652676,75.6685,6.19112
30.14914,99.88297,6.081686,52.6362,5.68807
30.26351,99.95204,7.247839,70.10437,6.979553
30.24945,100.0099,7.05392,64.60368,5.922512
30.20886,100.0567,6.49294,87.62624,6.928867
30.26036,100.0603,7.072278,93.03471,6.699852
30.21859,99.86927,6.727759,64.16093,6.943617
30.24907,100.0147,7.020152,85.81287,6.439969
30.31642,100.4109,7.458277,75.00806,7.535042
30.25251,100.1048,6.893711,129.1729,6.608815
30.28019,100.2049,7.030679,79.53241,6.595976
30.2835,100.2444,6.991685,64.52559,6.655928
30.25617,100.2708,6.223215,58.33196,6.159157
30.27606,100.2342,6.584301,81.40351,6.801845
30.32439,100.4345,7.219167,62.39314,6.559321
30.25208,100.3066,6.422277,119.5295,6.457548
30.2826,100.1799,6.472038,88.96969,6.582135
30.27652,100.212,6.461632,82.13103,6.982199
30.24819,100.2542,6.207524,50.24342,6.283654
30.25308,100.223,6.195882,64.26694,6.280021
30.28363,100.1567,6.763939,70.57795,6.40526
30.27937,100.2013,6.734788,59.73997,6.855998
30.27251,100.1974,6.597426,55.97561,6.020988
30.2599,100.3354,6.218338,70.45077,6.469354
30.34247,100.4857,6.95719,82.80733,6.962924
30.41739,100.5431,7.650227,82.34909,7.113637
30.32904,100.5508,6.787151,82.07155,6.765521
30.29884,100.5107,6.202664,114.2104,6.201203
30.33715,100.5242,6.730374,80.35277,6.50909
30.32345,100.5254,6.722442,76.63463,6.486142
30.35287,100.4104,7.043131,91.26282,6.551141
30.33083,100.3606,6.472677,65.46685,6.243506
30.34351,100.5059,6.674132,45.40365,6.320574
30.28247,100.5229,5.620875,49.72701,6.045086
30.25538,100.6064,5.568343,49.87409,5.566032
30.31717,100.5589,6.427138,64.89434,6.319609
30.30473,100.6223,6.123862,58.54556,6.227022
30.32399,100.6123,6.224376,50.40238,5.928685
30.28607,100.627,5.824021,63.15155,6.09291
30.28503,100.7094,5.490817,53.444,5.837976
30.2713,100.7211,5.133886,52.31028,5.81382
30.30988,100.5445,5.926832,87.85058,5.97361
30.32666,100.411,6.074788,43.05553,5.995829
30.3281,100.4647,6.012094,66.67717,5.496213
30.34111,100.5299,6.322342,75.22391,6.108201
30.34373,100.8046,5.261858,46.58184,5.897839
30.35114,100.424,5.857627,67.48904,6.012414
30.49142,101.2064,6.069664,45.39806,5.107079
30.46864,101.7044,5.169821,54.63401,5.443321
30.39467,101.2934,5.370939,62.07666,5.362427
30.34448,100.7889,5.432876,85.01173,5.893451
30.40644,100.7851,6.358845,68.85394,6.325897
30.43125,101.4629,6.132926,57.43456,5.487741
30.34609,101.2852,4.975932,70.22406,5.742976
30.41866,101.3785,5.13348,74.27584,5.443165
30.36452,101.521,5.217444,47.02999,5.370721
30.42039,101.2975,5.259352,53.93151,5.76546
30.35197,101.206,6.028418,97.30877,6.084265
30.30947,101.7656,5.293874,73.65499,5.621902
30.31099,101.5805,5.247632,80.96461,5.599121
30.34832,101.4422,5.301996,66.43793,5.310887
30.32764,101.2126,5.003725,57.48544,5.2957
30.34224,101.4214,5.087027,80.64152,5.901654
30.34343,101.3127,5.602817,76.71448,5.831732
30.31046,101.4435,4.553198,46.34208,5.204778
30.3492,101.1749,5.284938,81.95225,5.617318
30.36572,100.9846,5.226002,48.97924,5.303864
30.36857,101.2428,5.077656,63.52853,5.401895
30.37498,100.993,5.396529,92.7703,5.342072
30.38736,101.0873,5.460074,56.62859,5.788934
30.36535,101.0944,5.105326,80.34458,5.223107
30.46116,101.4053,5.55682,73.51028,5.284285
30.35836,101.0358,5.15029,71.30598,5.584695
30.43599,101.4491,5.760675,74.18607,5.600212
30.42388,101.3099,5.72665,51.13155,4.610581
30.50203,101.3761,6.852216,46.21245,4.4514
30.53999,101.4693,7.505896,81.00527,4.59921
30.42279,101.3181,6.679301,65.70281,4.303081
30.47012,101.2884,7.481253,49.06238,4.463502
30.36091,101.6453,5.255908,60.99289,4.556902
30.42128,101.2994,6.371641,53.35673,4.650298
30.41827,101.0893,6.035626,69.8702,4.63946
30.46398,101.0811,7.691554,41.96164,4.574005
30.46726,101.2079,6.809406,48.55088,4.470442
30.43288,101.3309,7.450045,48.80033,4.787519
30.41974,101.1608,7.271298,53.92784,4.820015
30.38536,101.104,6.904892,45.72001,4.45191
30.31413,100.9464,5.419037,50.84359,4.752857
30.40719,101.0163,7.429365,77.1103,5.059156
30.40444,101.1045,8.096438,43.85679,5.035266
30.38079,101.0671,7.426942,70.83847,4.716723
30.36424,100.9582,7.298943,61.97763,5.029168
30.35198,100.9131,7.584126,50.4715,5.00597
30.33822,100.9502,7.491937,54.31442,4.758836
30.31351,100.8634,7.314618,57.07994,4.715013
30.30434,100.7997,6.758183,58.54732,4.926538
30.2865,100.8056,7.100157,86.8294,4.771299
30.26869,100.9378,7.015838,52.94026,5.170428
30.25422,100.7471,6.647438,57.92294,6.139292
30.23719,100.7323,6.871769,48.29543,5.772039
30.19665,100.6226,4.872782,49.53638,5.83187
30.17526,100.8092,5.689708,51.26043,5.957343
30.17007,100.8034,5.687002,40.80247,5.966963
30.17054,100.8069,5.696439,44.30873,5.83824
30.16837,100.7388,5.468753,48.42213,5.802412
,,,,
30.12258,102.3509,4.28405,66.39133,5.164002
30.1572,101.9134,4.682044,44.96979,5.268454
30.16975,103.0059,5.190178,60.90101,4.996519
30.16082,102.9845,5.310186,45.48068,4.71002
30.15903,103.0102,5.08461,32.58153,4.887162
30.17807,102.3848,5.038033,64.12387,4.856553
30.26117,101.7917,6.075044,63.45044,5.103539
30.28015,101.8705,6.901178,64.06076,5.390369
30.34131,101.8831,7.036147,59.1343,5.520362
30.20361,101.5998,5.851197,43.29985,5.200892
30.20574,101.5613,5.625628,45.37902,5.162415
30.20874,101.5818,5.829857,44.93874,5.266834
30.23942,101.432,6.273367,50.90838,5.628371
30.23545,101.474,6.575447,94.65031,5.64024
30.22661,101.3559,6.263055,79.85721,5.743845
30.2424,101.2542,6.380498,45.77419,5.806446
30.29188,101.2998,6.698055,49.52678,6.797053
30.34653,101.4334,8.009579,71.86922,7.341622
30.3152,101.3099,7.684485,53.6809,6.554706
30.32853,101.3445,7.927635,85.88655,6.798111
